member_id,timestamp,track_name,artist,album,ms_played,skipped,shuffle,offline,private_session,start_reason,end_reason
2,2025-11-26T21:49:41Z,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,112445,True,False,True,True,trackdone,fwdbtn
2,2025-11-27T20:39:56Z,Maan Meri Jaan,King,Champagne Talk,252072,False,False,False,False,clickrow,trackdone
2,2025-11-27T22:44:14Z,Night Changes,One Direction,FOUR,100269,True,True,False,False,clickrow,fwdbtn
2,2025-11-28T23:15:52Z,As It Was,Harry Styles,Harrys House,281352,False,False,False,False,trackdone,trackdone
2,2025-11-30T09:28:17Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,204646,False,False,False,False,appload,trackdone
2,2025-11-30T12:57:04Z,Night Changes,One Direction,FOUR,181495,False,False,False,False,clickrow,trackdone
2,2025-12-01T18:06:32Z,Apna Bana Le,Arijit Singh,Bhediya,201328,False,False,False,False,trackdone,trackdone
2,2025-12-01T20:01:38Z,lovely,Billie Eilish,lovely,257715,False,False,False,False,clickrow,endplay
2,2025-12-01T23:20:27Z,Maan Meri Jaan,King,Champagne Talk,53515,True,False,False,False,clickrow,fwdbtn
2,2025-12-02T22:31:24Z,Softly,Karan Aujla,Making Memories,276592,False,True,False,False,trackdone,trackdone
2,2025-12-03T18:03:34Z,Kesariya,Arijit Singh,Brahmastra,220547,False,False,False,False,trackdone,trackdone
2,2025-12-04T00:27:47Z,Tum Se Hi,Mohit Chauhan,Jab We Met,260002,False,True,False,False,appload,trackdone
2,2025-12-04T18:03:06Z,Chaleya,Arijit Singh,Jawan,267819,False,True,False,False,trackdone,endplay
2,2025-12-04T21:06:56Z,Softly,Karan Aujla,Making Memories,220196,False,True,False,False,fwdbtn,trackdone
2,2025-12-05T22:39:03Z,Chaleya,Arijit Singh,Jawan,143136,False,True,True,False,trackdone,trackdone
2,2025-12-06T21:17:49Z,Chaleya,Arijit Singh,Jawan,238526,False,True,False,False,trackdone,trackdone
2,2025-12-06T21:34:06Z,Heeriye,Jasleen Royal,Heeriye,203512,False,False,False,False,clickrow,trackdone
2,2025-12-06T22:30:43Z,Husn,Anuv Jain,Husn,127110,False,False,False,False,fwdbtn,trackdone
2,2025-12-07T12:59:46Z,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,209262,False,True,False,False,trackdone,trackdone
2,2025-12-07T18:07:39Z,Perfect,Ed Sheeran,Divide,162055,False,True,False,False,clickrow,endplay
2,2025-12-08T12:53:59Z,Apna Bana Le,Arijit Singh,Bhediya,224454,False,True,False,False,trackdone,trackdone
2,2025-12-09T13:02:24Z,Husn,Anuv Jain,Husn,153411,False,False,False,False,clickrow,trackdone
2,2025-12-09T17:51:01Z,Soulmate,Badshah,Ek Tha Raja,229646,False,False,False,False,trackdone,trackdone
2,2025-12-09T21:41:18Z,Soulmate,Badshah,Ek Tha Raja,273382,False,True,False,False,trackdone,trackdone
2,2025-12-10T09:56:50Z,Ranjha,B Praak,Shershaah,228654,False,True,False,False,trackdone,trackdone
2,2025-12-10T17:17:20Z,Blinding Lights,The Weeknd,After Hours,244374,False,True,False,False,trackdone,trackdone
2,2025-12-12T00:32:12Z,Heeriye,Jasleen Royal,Heeriye,165676,False,True,False,False,trackdone,trackdone
2,2025-12-12T21:57:46Z,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,127038,False,False,False,False,clickrow,endplay
2,2025-12-13T21:43:35Z,Apna Bana Le,Arijit Singh,Bhediya,57261,True,False,False,False,fwdbtn,fwdbtn
2,2025-12-13T22:09:57Z,lovely,Billie Eilish,lovely,140837,True,True,False,False,appload,fwdbtn
2,2025-12-14T08:11:29Z,As It Was,Harry Styles,Harrys House,13341,True,True,False,True,clickrow,fwdbtn
2,2025-12-14T18:41:03Z,Night Changes,One Direction,FOUR,151391,True,False,False,False,clickrow,fwdbtn
2,2025-12-14T22:45:11Z,Maan Meri Jaan,King,Champagne Talk,205423,False,True,False,False,trackdone,trackdone
2,2025-12-15T09:57:26Z,Obsessed,Riar Saab,Obsessed,95474,True,True,False,False,appload,fwdbtn
2,2025-12-15T20:10:31Z,Kesariya,Arijit Singh,Brahmastra,220857,False,False,False,False,trackdone,endplay
2,2025-12-16T08:46:03Z,Heeriye,Jasleen Royal,Heeriye,184576,False,False,False,False,trackdone,endplay
2,2025-12-16T22:15:28Z,Apna Bana Le,Arijit Singh,Bhediya,142798,True,False,False,False,trackdone,fwdbtn
2,2025-12-16T22:19:43Z,Agar Tum Saath Ho,Alka Yagnik,Tamasha,232643,False,True,False,False,trackdone,trackdone
2,2025-12-16T22:58:51Z,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,149155,True,False,False,False,trackdone,fwdbtn
2,2025-12-17T01:42:05Z,Tum Se Hi,Mohit Chauhan,Jab We Met,86312,True,True,True,False,fwdbtn,fwdbtn
2,2025-12-17T08:01:47Z,Softly,Karan Aujla,Making Memories,189153,False,False,False,False,fwdbtn,trackdone
2,2025-12-17T20:10:06Z,Kesariya,Arijit Singh,Brahmastra,156758,False,False,False,False,trackdone,trackdone
2,2025-12-18T01:51:54Z,Heeriye,Jasleen Royal,Heeriye,169292,False,True,False,False,clickrow,trackdone
2,2025-12-18T18:44:01Z,Chaleya,Arijit Singh,Jawan,245502,False,False,True,False,fwdbtn,trackdone
2,2025-12-19T12:42:38Z,Satranga,Arijit Singh,Animal,217909,False,False,False,False,trackdone,trackdone
2,2025-12-21T00:34:41Z,Kesariya,Arijit Singh,Brahmastra,183432,False,False,False,False,fwdbtn,endplay
2,2025-12-21T23:08:38Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,254009,False,True,False,False,trackdone,endplay
2,2025-12-22T00:59:57Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,174224,False,True,False,False,trackdone,trackdone
2,2025-12-22T13:11:09Z,Kesariya,Arijit Singh,Brahmastra,133335,False,False,True,False,trackdone,trackdone
2,2025-12-22T18:20:49Z,Raabta,Arijit Singh,Agent Vinod,46193,True,True,False,False,trackdone,fwdbtn
2,2025-12-23T08:22:45Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,147197,False,False,False,False,trackdone,trackdone
2,2025-12-23T13:39:53Z,Perfect,Ed Sheeran,Divide,50422,True,False,False,False,fwdbtn,fwdbtn
2,2025-12-23T13:54:58Z,Chaleya,Arijit Singh,Jawan,27848,True,False,False,False,fwdbtn,fwdbtn
2,2025-12-23T20:10:38Z,Heat Waves,Glass Animals,Dreamland,55490,True,False,False,False,trackdone,fwdbtn
2,2025-12-23T20:46:47Z,Someone You Loved,Lewis Capaldi,Divinely Uninspired,217862,False,False,False,False,trackdone,trackdone
2,2025-12-23T21:24:13Z,Perfect,Ed Sheeran,Divide,151635,True,False,False,False,backbtn,fwdbtn
2,2025-12-23T21:36:30Z,Ranjha,B Praak,Shershaah,192988,False,True,False,True,trackdone,trackdone
2,2025-12-24T17:44:39Z,Phir Le Aaya Dil,Arijit Singh,Barfi!,276381,False,False,False,False,fwdbtn,trackdone
2,2025-12-25T07:56:57Z,Apna Bana Le,Arijit Singh,Bhediya,180316,False,False,False,False,trackdone,endplay
2,2025-12-25T12:49:42Z,Satranga,Arijit Singh,Animal,167259,True,True,False,False,backbtn,fwdbtn
2,2025-12-26T21:05:05Z,Kesariya,Arijit Singh,Brahmastra,149837,True,False,False,False,trackdone,fwdbtn
2,2025-12-26T21:05:29Z,Softly,Karan Aujla,Making Memories,61884,True,False,True,False,trackdone,fwdbtn
2,2025-12-27T20:49:21Z,O Maahi,Arijit Singh,Dunki,173022,False,False,True,False,trackdone,trackdone
2,2025-12-27T21:24:30Z,Apna Bana Le,Arijit Singh,Bhediya,108838,True,False,False,False,fwdbtn,fwdbtn
2,2025-12-28T00:40:29Z,Tum Se Hi,Mohit Chauhan,Jab We Met,147356,False,True,False,False,clickrow,trackdone
2,2025-12-28T18:58:35Z,Kesariya,Arijit Singh,Brahmastra,177003,False,True,False,False,backbtn,endplay
2,2025-12-29T21:26:04Z,O Maahi,Arijit Singh,Dunki,216992,False,True,False,False,clickrow,trackdone
2,2025-12-29T23:49:57Z,Apna Bana Le,Arijit Singh,Bhediya,224574,False,False,False,False,trackdone,endplay
2,2025-12-30T21:47:24Z,Blinding Lights,The Weeknd,After Hours,235343,False,False,False,False,clickrow,endplay
2,2025-12-30T23:49:46Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,216058,False,True,False,False,trackdone,trackdone
2,2025-12-31T00:45:51Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,212163,False,False,False,False,trackdone,trackdone
2,2025-12-31T23:29:57Z,Kesariya,Arijit Singh,Brahmastra,106151,True,False,False,False,trackdone,fwdbtn
2,2026-01-01T21:58:04Z,Chaleya,Arijit Singh,Jawan,210244,False,True,False,False,clickrow,trackdone
2,2026-01-01T23:13:51Z,Chaleya,Arijit Singh,Jawan,146814,False,True,False,False,fwdbtn,endplay
2,2026-01-02T12:51:24Z,Tum Se Hi,Mohit Chauhan,Jab We Met,207515,False,False,False,False,trackdone,trackdone
2,2026-01-02T13:09:55Z,Obsessed,Riar Saab,Obsessed,200766,False,True,False,False,trackdone,trackdone
2,2026-01-02T18:00:23Z,Soulmate,Badshah,Ek Tha Raja,32639,True,False,False,False,fwdbtn,fwdbtn
2,2026-01-02T23:05:52Z,Tum Se Hi,Mohit Chauhan,Jab We Met,90205,True,False,False,False,clickrow,fwdbtn
2,2026-01-02T23:23:35Z,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,56680,True,False,False,False,trackdone,fwdbtn
2,2026-01-03T21:36:26Z,Kesariya,Arijit Singh,Brahmastra,149641,False,True,False,False,trackdone,endplay
2,2026-01-03T23:00:00Z,Chaleya,Arijit Singh,Jawan,238797,False,False,False,False,fwdbtn,trackdone
2,2026-01-04T20:11:58Z,Apna Bana Le,Arijit Singh,Bhediya,127119,False,False,False,True,trackdone,trackdone
2,2026-01-04T21:17:03Z,Blinding Lights,The Weeknd,After Hours,86482,True,False,False,False,trackdone,fwdbtn
2,2026-01-04T21:54:07Z,Agar Tum Saath Ho,Alka Yagnik,Tamasha,51299,True,True,False,False,appload,fwdbtn
2,2026-01-05T07:00:57Z,Maan Meri Jaan,King,Champagne Talk,95560,True,True,False,False,backbtn,fwdbtn
2,2026-01-05T13:13:57Z,Heat Waves,Glass Animals,Dreamland,287678,False,True,False,False,fwdbtn,endplay
2,2026-01-05T20:11:16Z,Agar Tum Saath Ho,Alka Yagnik,Tamasha,37043,True,False,False,False,clickrow,fwdbtn
2,2026-01-05T21:35:23Z,Chaleya,Arijit Singh,Jawan,103052,True,False,False,False,trackdone,fwdbtn
2,2026-01-07T12:45:31Z,O Maahi,Arijit Singh,Dunki,215019,False,True,False,False,trackdone,trackdone
2,2026-01-07T18:34:49Z,Apna Bana Le,Arijit Singh,Bhediya,57904,True,False,False,False,fwdbtn,fwdbtn
2,2026-01-07T20:13:25Z,Obsessed,Riar Saab,Obsessed,258820,False,True,False,False,appload,trackdone
2,2026-01-08T00:11:26Z,Husn,Anuv Jain,Husn,173965,False,True,False,False,trackdone,trackdone
2,2026-01-08T21:22:52Z,O Maahi,Arijit Singh,Dunki,58940,True,False,False,False,trackdone,fwdbtn
2,2026-01-09T01:08:38Z,Tum Se Hi,Mohit Chauhan,Jab We Met,198459,False,False,True,False,trackdone,endplay
2,2026-01-09T09:24:14Z,Tum Se Hi,Mohit Chauhan,Jab We Met,215554,False,True,False,False,trackdone,endplay
2,2026-01-09T12:06:16Z,Kesariya,Arijit Singh,Brahmastra,87359,True,False,False,False,trackdone,fwdbtn
2,2026-01-10T00:07:11Z,Brown Munde,AP Dhillon,Brown Munde,59310,True,True,False,False,trackdone,fwdbtn
2,2026-01-10T00:54:23Z,Tum Se Hi,Mohit Chauhan,Jab We Met,130487,False,False,False,False,clickrow,endplay
2,2026-01-10T22:41:47Z,Kesariya,Arijit Singh,Brahmastra,181481,False,True,True,False,backbtn,trackdone
2,2026-01-10T22:48:50Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,137919,False,False,False,False,trackdone,trackdone
2,2026-01-11T17:19:28Z,Softly,Karan Aujla,Making Memories,248222,False,True,False,False,fwdbtn,trackdone
2,2026-01-11T17:54:45Z,Kesariya,Arijit Singh,Brahmastra,230464,False,False,False,False,trackdone,trackdone
2,2026-01-11T20:07:27Z,O Maahi,Arijit Singh,Dunki,234621,False,False,False,False,trackdone,trackdone
2,2026-01-11T23:45:57Z,Chaleya,Arijit Singh,Jawan,132486,False,False,False,False,trackdone,trackdone
2,2026-01-12T13:15:12Z,Tum Se Hi,Mohit Chauhan,Jab We Met,150844,False,True,False,False,appload,trackdone
2,2026-01-12T17:29:10Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,152048,False,True,False,False,trackdone,trackdone
2,2026-01-13T09:00:18Z,Agar Tum Saath Ho,Alka Yagnik,Tamasha,115151,True,True,False,False,trackdone,fwdbtn
2,2026-01-14T20:59:47Z,Kesariya,Arijit Singh,Brahmastra,169956,True,False,False,False,appload,fwdbtn
2,2026-01-14T23:23:05Z,Chaleya,Arijit Singh,Jawan,222483,False,True,False,True,trackdone,trackdone
2,2026-01-15T00:37:17Z,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,69705,True,True,False,False,trackdone,fwdbtn
2,2026-01-15T20:52:57Z,Ranjha,B Praak,Shershaah,165614,False,True,False,False,clickrow,trackdone
2,2026-01-16T07:42:37Z,Chaleya,Arijit Singh,Jawan,150285,False,True,False,False,clickrow,endplay
2,2026-01-17T09:30:09Z,Chaleya,Arijit Singh,Jawan,136692,False,True,False,True,trackdone,trackdone
2,2026-01-18T18:27:07Z,Brown Munde,AP Dhillon,Brown Munde,207612,False,True,False,False,backbtn,trackdone
2,2026-01-18T20:28:20Z,Ranjha,B Praak,Shershaah,20066,True,True,False,False,trackdone,fwdbtn
2,2026-01-18T22:09:54Z,Apna Bana Le,Arijit Singh,Bhediya,163300,False,False,False,False,clickrow,trackdone
2,2026-01-18T22:27:51Z,Satranga,Arijit Singh,Animal,264939,False,False,False,False,fwdbtn,trackdone
2,2026-01-18T22:45:45Z,Obsessed,Riar Saab,Obsessed,134629,True,False,False,False,trackdone,fwdbtn
2,2026-01-19T22:55:06Z,Chaleya,Arijit Singh,Jawan,190888,False,True,False,False,trackdone,trackdone
2,2026-01-20T01:59:20Z,Sunflower,Post Malone,Hollywoods Bleeding,193197,False,False,False,False,clickrow,trackdone
2,2026-01-20T22:46:36Z,Ranjha,B Praak,Shershaah,31256,True,False,False,False,clickrow,fwdbtn
2,2026-01-21T00:58:17Z,Tum Se Hi,Mohit Chauhan,Jab We Met,260170,False,False,False,False,clickrow,trackdone
2,2026-01-21T17:24:41Z,Blinding Lights,The Weeknd,After Hours,204147,False,False,False,False,fwdbtn,endplay
2,2026-01-21T21:11:46Z,Chaleya,Arijit Singh,Jawan,240523,False,False,False,False,trackdone,trackdone
2,2026-01-21T23:09:42Z,Husn,Anuv Jain,Husn,264367,False,True,False,False,clickrow,trackdone
2,2026-01-22T00:27:46Z,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,219540,False,False,False,False,fwdbtn,trackdone
2,2026-01-22T18:24:04Z,Soulmate,Badshah,Ek Tha Raja,83417,True,False,False,False,clickrow,fwdbtn
2,2026-01-23T22:50:23Z,Kesariya,Arijit Singh,Brahmastra,174922,False,False,False,False,trackdone,trackdone
2,2026-01-23T23:21:47Z,O Maahi,Arijit Singh,Dunki,268540,False,False,False,False,trackdone,trackdone
2,2026-01-24T00:07:22Z,Ranjha,B Praak,Shershaah,160954,False,True,False,False,trackdone,endplay
2,2026-01-25T22:58:14Z,Raabta,Arijit Singh,Agent Vinod,208352,False,False,False,False,clickrow,trackdone
2,2026-01-26T20:47:30Z,Maan Meri Jaan,King,Champagne Talk,138448,False,True,False,True,trackdone,endplay
2,2026-01-27T09:09:20Z,Raabta,Arijit Singh,Agent Vinod,84203,True,True,False,False,trackdone,fwdbtn
2,2026-01-28T13:16:02Z,Apna Bana Le,Arijit Singh,Bhediya,279496,False,False,False,False,fwdbtn,endplay
2,2026-01-28T20:38:59Z,As It Was,Harry Styles,Harrys House,91239,True,True,False,False,backbtn,fwdbtn
2,2026-01-28T21:27:38Z,Sunflower,Post Malone,Hollywoods Bleeding,97020,True,False,False,False,clickrow,fwdbtn
2,2026-01-28T22:29:12Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,45196,True,True,False,False,trackdone,fwdbtn
2,2026-01-30T09:17:09Z,Kesariya,Arijit Singh,Brahmastra,148607,True,True,False,False,trackdone,fwdbtn
2,2026-01-30T21:07:15Z,Tum Se Hi,Mohit Chauhan,Jab We Met,220877,False,False,False,False,clickrow,trackdone
2,2026-01-31T17:58:01Z,lovely,Billie Eilish,lovely,271038,False,False,False,False,trackdone,trackdone
2,2026-01-31T20:42:30Z,Husn,Anuv Jain,Husn,250644,False,True,False,False,backbtn,trackdone
2,2026-01-31T22:30:22Z,Tum Se Hi,Mohit Chauhan,Jab We Met,168919,False,False,False,False,clickrow,trackdone
2,2026-02-01T17:22:57Z,O Maahi,Arijit Singh,Dunki,54466,True,False,False,False,trackdone,fwdbtn
2,2026-02-02T18:59:06Z,Heeriye,Jasleen Royal,Heeriye,158420,False,True,False,False,trackdone,trackdone
2,2026-02-02T20:01:34Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,108212,True,True,False,False,clickrow,fwdbtn
2,2026-02-02T21:33:36Z,Phir Le Aaya Dil,Arijit Singh,Barfi!,217027,False,True,False,False,trackdone,trackdone
2,2026-02-03T20:01:37Z,Maan Meri Jaan,King,Champagne Talk,169025,False,True,False,False,appload,endplay
2,2026-02-03T22:47:32Z,Brown Munde,AP Dhillon,Brown Munde,142717,False,False,False,False,clickrow,endplay
2,2026-02-03T22:51:27Z,Phir Le Aaya Dil,Arijit Singh,Barfi!,65200,True,True,False,False,trackdone,fwdbtn
2,2026-02-04T20:02:03Z,O Maahi,Arijit Singh,Dunki,178654,False,True,False,False,trackdone,trackdone
2,2026-02-04T21:41:47Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,175016,False,False,False,False,trackdone,trackdone
2,2026-02-04T21:54:32Z,Chaleya,Arijit Singh,Jawan,96632,True,False,False,False,backbtn,fwdbtn
2,2026-02-04T21:57:01Z,Apna Bana Le,Arijit Singh,Bhediya,37712,True,False,False,False,fwdbtn,fwdbtn
2,2026-02-04T22:37:55Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,27674,True,True,False,False,trackdone,fwdbtn
2,2026-02-05T22:11:55Z,Night Changes,One Direction,FOUR,262979,False,True,True,False,trackdone,endplay
2,2026-02-06T21:45:55Z,Perfect,Ed Sheeran,Divide,73784,True,False,False,False,trackdone,fwdbtn
2,2026-02-06T23:44:02Z,O Maahi,Arijit Singh,Dunki,172282,False,False,False,False,trackdone,trackdone
2,2026-02-07T00:51:40Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,125708,False,True,False,False,backbtn,trackdone
2,2026-02-07T20:35:52Z,As It Was,Harry Styles,Harrys House,79364,True,True,False,False,fwdbtn,fwdbtn
2,2026-02-07T23:43:13Z,Blinding Lights,The Weeknd,After Hours,164565,False,True,False,False,trackdone,endplay
2,2026-02-08T13:02:59Z,Tum Se Hi,Mohit Chauhan,Jab We Met,80971,True,False,False,False,trackdone,fwdbtn
2,2026-02-08T18:04:22Z,O Maahi,Arijit Singh,Dunki,195146,False,True,False,False,appload,trackdone
2,2026-02-09T07:01:50Z,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,243329,False,False,False,False,trackdone,trackdone
