member_id,timestamp,day_of_week,hour_of_day,track_name,artist,album,language,genre,ms_played,skipped,shuffle,offline,private_session,start_reason,end_reason,danceability,energy,valence,tempo,acousticness,speechiness,instrumentalness,loudness,popularity
3,2025-12-15T08:51:17Z,Monday,8,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,195624,False,True,False,False,fwdbtn,trackdone,0.585,0.58,0.529,94.1,0.415,0.073,0.0,-7.94,66
3,2025-12-16T20:03:31Z,Tuesday,20,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,211833,False,True,False,False,trackdone,trackdone,0.565,0.44,0.602,87.74,0.408,0.062,0.0,-8.01,63
3,2025-12-16T22:28:51Z,Tuesday,22,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,57899,True,False,False,False,clickrow,fwdbtn,0.718,0.443,0.709,91.7,0.4,0.047,0.0,-9.38,76
3,2025-12-17T17:20:47Z,Wednesday,17,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,224969,False,True,False,False,trackdone,trackdone,0.638,0.505,0.819,93.16,0.348,0.049,0.002,-9.54,83
3,2025-12-17T20:13:11Z,Wednesday,20,Husn,Anuv Jain,Husn,Hindi,Indie,238268,False,True,False,False,trackdone,trackdone,0.497,0.284,0.355,76.4,0.684,0.017,0.0,-14.94,71
3,2025-12-18T07:39:36Z,Thursday,7,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,240554,False,False,False,False,clickrow,trackdone,0.698,0.544,0.695,105.12,0.378,0.037,0.006,-5.54,69
3,2025-12-20T13:14:52Z,Saturday,13,Heat Waves,Glass Animals,Dreamland,English,Indie,198318,False,True,False,False,clickrow,trackdone,0.797,0.685,0.46,74.8,0.119,0.069,0.008,-7.19,75
3,2025-12-20T17:14:10Z,Saturday,17,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,84979,True,False,False,False,fwdbtn,fwdbtn,0.725,0.668,0.628,125.83,0.091,0.091,0.006,-5.23,66
3,2025-12-20T18:01:04Z,Saturday,18,Satranga,Arijit Singh,Animal,Hindi,Bollywood,45720,True,True,False,False,trackdone,fwdbtn,0.503,0.421,0.36,91.61,0.549,0.036,0.003,-9.72,81
3,2025-12-21T07:35:53Z,Sunday,7,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,171471,False,False,False,False,appload,trackdone,0.697,0.456,0.698,98.92,0.46,0.071,0.004,-7.39,82
3,2025-12-21T09:53:12Z,Sunday,9,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,15186,True,False,False,False,trackdone,fwdbtn,0.733,0.593,0.807,109.01,0.303,0.056,0.0,-5.45,89
3,2025-12-21T22:30:50Z,Sunday,22,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,137399,False,True,False,False,trackdone,endplay,0.428,0.44,0.294,75.29,0.681,0.043,0.0,-11.89,84
3,2025-12-22T00:00:14Z,Monday,0,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,196171,False,False,False,False,trackdone,trackdone,0.648,0.538,0.778,93.09,0.382,0.046,0.008,-7.56,84
3,2025-12-22T08:03:36Z,Monday,8,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,Hindi,Bollywood,47144,True,True,False,False,clickrow,fwdbtn,0.638,0.734,0.812,135.38,0.188,0.037,0.0,-6.98,80
3,2025-12-22T21:33:57Z,Monday,21,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,244293,False,False,True,False,trackdone,endplay,0.583,0.509,0.608,85.45,0.384,0.035,0.003,-7.64,75
3,2025-12-22T21:44:46Z,Monday,21,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,201662,False,True,False,False,trackdone,endplay,0.768,0.708,0.535,116.59,0.128,0.097,0.007,-6.14,78
3,2025-12-23T21:44:38Z,Tuesday,21,lovely,Billie Eilish,lovely,English,Pop,39049,True,False,False,False,clickrow,fwdbtn,0.427,0.263,0.206,113.44,0.681,0.035,0.0,-9.18,77
3,2025-12-25T08:26:42Z,Thursday,8,Blinding Lights,The Weeknd,After Hours,English,Pop,239479,False,True,False,False,appload,endplay,0.773,0.814,0.671,177.75,0.0,0.047,0.001,-4.77,89
3,2025-12-25T20:18:46Z,Thursday,20,Brown Munde,AP Dhillon,Brown Munde,Hindi,Punjabi,74511,True,True,False,False,trackdone,fwdbtn,0.782,0.709,0.576,121.09,0.113,0.086,0.002,-4.65,82
3,2025-12-26T21:52:35Z,Friday,21,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,Hindi,Bollywood,240099,False,False,False,False,clickrow,trackdone,0.688,0.752,0.845,124.75,0.277,0.056,0.0,-7.49,76
3,2025-12-26T22:04:03Z,Friday,22,Ranjha,B Praak,Shershaah,Hindi,Bollywood,137012,False,False,False,False,fwdbtn,trackdone,0.494,0.477,0.424,89.1,0.472,0.042,0.004,-12.17,76
3,2025-12-28T09:36:36Z,Sunday,9,Satranga,Arijit Singh,Animal,Hindi,Bollywood,41085,True,True,False,False,trackdone,fwdbtn,0.554,0.52,0.281,91.04,0.494,0.039,0.002,-12.27,81
3,2025-12-28T17:55:01Z,Sunday,17,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,23939,True,False,False,False,trackdone,fwdbtn,0.464,0.431,0.422,88.01,0.578,0.045,0.0,-9.57,75
3,2025-12-28T20:38:15Z,Sunday,20,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,138869,False,True,False,True,appload,trackdone,0.685,0.471,0.779,91.55,0.359,0.035,0.0,-8.23,86
3,2025-12-28T21:53:05Z,Sunday,21,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,104410,True,False,False,False,trackdone,fwdbtn,0.547,0.458,0.469,95.39,0.482,0.056,0.003,-10.83,69
3,2025-12-29T21:05:34Z,Monday,21,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,181567,False,True,False,False,fwdbtn,trackdone,0.722,0.649,0.723,97.48,0.234,0.043,0.0,-4.15,88
3,2025-12-30T22:59:55Z,Tuesday,22,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,218709,False,False,False,False,trackdone,trackdone,0.718,0.675,0.833,107.42,0.181,0.039,0.005,-6.29,88
3,2025-12-30T23:36:14Z,Tuesday,23,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,58634,True,False,False,False,clickrow,fwdbtn,0.591,0.507,0.624,99.34,0.37,0.044,0.004,-9.31,69
3,2025-12-31T01:27:53Z,Wednesday,1,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,211702,False,False,False,False,trackdone,trackdone,0.707,0.513,0.76,102.35,0.359,0.058,0.0,-7.57,81
3,2025-12-31T07:23:08Z,Wednesday,7,Satranga,Arijit Singh,Animal,Hindi,Bollywood,49527,True,False,False,False,trackdone,fwdbtn,0.47,0.432,0.352,85.6,0.534,0.05,0.0,-11.37,72
3,2026-01-01T21:05:46Z,Thursday,21,Someone You Loved,Lewis Capaldi,Divinely Uninspired,English,Pop,87989,True,False,False,False,trackdone,fwdbtn,0.527,0.443,0.275,103.54,0.516,0.039,0.006,-9.29,74
3,2026-01-02T20:53:29Z,Friday,20,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,231126,False,False,False,False,trackdone,trackdone,0.754,0.639,0.684,108.48,0.18,0.038,0.003,-6.79,76
3,2026-01-02T23:46:10Z,Friday,23,Sunflower,Post Malone,Hollywoods Bleeding,English,Hip-Hop,145244,True,False,False,False,trackdone,fwdbtn,0.778,0.652,0.774,86.93,0.204,0.05,0.002,-3.81,78
3,2026-01-03T22:10:54Z,Saturday,22,Obsessed,Riar Saab,Obsessed,Hindi,Punjabi,39805,True,True,False,False,appload,fwdbtn,0.83,0.605,0.652,112.58,0.139,0.098,0.0,-5.59,65
3,2026-01-04T07:49:27Z,Sunday,7,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,70804,True,False,False,False,clickrow,fwdbtn,0.671,0.536,0.716,95.62,0.512,0.063,0.003,-7.64,65
3,2026-01-04T22:00:54Z,Sunday,22,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,Hindi,Bollywood,216459,False,False,False,False,trackdone,trackdone,0.634,0.702,0.808,124.25,0.053,0.056,0.0,-6.55,76
3,2026-01-05T08:53:05Z,Monday,8,Maan Meri Jaan,King,Champagne Talk,Hindi,Hindi Pop,148691,True,True,False,False,appload,fwdbtn,0.699,0.586,0.742,108.5,0.2,0.082,0.0,-5.4,76
3,2026-01-06T00:41:01Z,Tuesday,0,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,25941,True,False,False,False,trackdone,fwdbtn,0.693,0.616,0.712,100.83,0.205,0.04,0.0,-6.92,86
3,2026-01-08T09:30:23Z,Thursday,9,Husn,Anuv Jain,Husn,Hindi,Indie,121762,True,False,False,False,appload,fwdbtn,0.44,0.337,0.368,69.21,0.733,0.044,0.007,-11.73,72
3,2026-01-09T17:05:14Z,Friday,17,Heat Waves,Glass Animals,Dreamland,English,Indie,171364,False,True,False,False,trackdone,trackdone,0.747,0.714,0.503,83.85,0.098,0.069,0.005,-4.03,79
3,2026-01-09T21:13:06Z,Friday,21,Husn,Anuv Jain,Husn,Hindi,Indie,251599,False,True,False,False,trackdone,trackdone,0.443,0.36,0.398,71.45,0.686,0.032,0.008,-10.7,77
3,2026-01-09T21:35:20Z,Friday,21,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,123822,False,False,True,False,fwdbtn,trackdone,0.716,0.686,0.537,118.1,0.083,0.086,0.0,-5.63,67
3,2026-01-09T23:14:12Z,Friday,23,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,274252,False,False,False,False,trackdone,trackdone,0.609,0.505,0.645,94.61,0.308,0.047,0.004,-8.55,84
