member_id,timestamp,day_of_week,hour_of_day,track_name,artist,album,language,genre,ms_played,skipped,shuffle,offline,private_session,start_reason,end_reason,danceability,energy,valence,tempo,acousticness,speechiness,instrumentalness,loudness,popularity
2,2025-11-03T17:09:39Z,Monday,17,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,197593,False,True,False,False,trackdone,endplay,0.596,0.62,0.758,99.02,0.289,0.058,0.001,-7.75,83
2,2025-11-03T18:11:15Z,Monday,18,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,14119,True,True,False,False,trackdone,fwdbtn,0.587,0.48,0.566,88.57,0.539,0.044,0.0,-7.72,72
2,2025-11-03T21:46:29Z,Monday,21,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,88594,True,False,False,True,trackdone,fwdbtn,0.501,0.469,0.537,95.42,0.589,0.029,0.009,-12.0,75
2,2025-11-04T21:33:27Z,Tuesday,21,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,108314,True,False,False,False,fwdbtn,fwdbtn,0.467,0.501,0.611,87.71,0.508,0.045,0.012,-9.43,70
2,2025-11-04T21:49:58Z,Tuesday,21,Obsessed,Riar Saab,Obsessed,Hindi,Punjabi,174892,False,True,False,False,clickrow,trackdone,0.809,0.676,0.625,115.64,0.081,0.09,0.004,-4.09,79
2,2025-11-04T22:27:15Z,Tuesday,22,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,189168,False,True,False,False,fwdbtn,endplay,0.649,0.496,0.639,95.4,0.419,0.042,0.005,-7.63,77
2,2025-11-05T13:06:19Z,Wednesday,13,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,129105,True,True,False,True,trackdone,fwdbtn,0.526,0.432,0.575,87.53,0.449,0.066,0.003,-9.58,89
2,2025-11-06T00:17:05Z,Thursday,0,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,140985,False,True,False,False,fwdbtn,trackdone,0.546,0.472,0.481,91.7,0.593,0.057,0.005,-8.22,69
2,2025-11-06T22:58:46Z,Thursday,22,Brown Munde,AP Dhillon,Brown Munde,Hindi,Punjabi,14018,True,False,False,False,trackdone,fwdbtn,0.814,0.761,0.644,122.34,0.096,0.119,0.0,-6.09,84
2,2025-11-07T18:00:03Z,Friday,18,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,119837,True,True,True,False,appload,fwdbtn,0.472,0.502,0.558,87.66,0.511,0.044,0.0,-11.29,77
2,2025-11-07T23:17:41Z,Friday,23,Satranga,Arijit Singh,Animal,Hindi,Bollywood,210775,False,True,False,False,trackdone,trackdone,0.46,0.543,0.308,84.67,0.559,0.037,0.004,-10.36,71
2,2025-11-08T20:12:07Z,Saturday,20,Brown Munde,AP Dhillon,Brown Munde,Hindi,Punjabi,205152,False,False,False,False,fwdbtn,trackdone,0.802,0.768,0.652,121.81,0.096,0.121,0.0,-6.03,84
2,2025-11-08T21:34:49Z,Saturday,21,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,218789,False,True,False,False,trackdone,trackdone,0.478,0.386,0.542,80.14,0.739,0.021,0.0,-12.73,75
2,2025-11-08T21:42:41Z,Saturday,21,Husn,Anuv Jain,Husn,Hindi,Indie,255440,False,False,False,False,trackdone,trackdone,0.442,0.311,0.433,78.05,0.663,0.042,0.002,-11.06,68
2,2025-11-10T23:28:51Z,Monday,23,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,243498,False,False,False,False,clickrow,trackdone,0.614,0.641,0.736,98.74,0.318,0.06,0.001,-8.47,82
2,2025-11-11T07:59:14Z,Tuesday,7,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,232985,False,True,False,False,trackdone,trackdone,0.763,0.668,0.725,110.02,0.214,0.106,0.002,-5.53,78
2,2025-11-11T13:08:17Z,Tuesday,13,Maan Meri Jaan,King,Champagne Talk,Hindi,Hindi Pop,186749,False,True,False,False,appload,trackdone,0.729,0.594,0.684,109.93,0.154,0.125,0.009,-4.95,76
2,2025-11-11T18:33:30Z,Tuesday,18,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,87187,True,False,False,False,trackdone,fwdbtn,0.52,0.426,0.329,92.56,0.632,0.017,0.0,-11.1,74
2,2025-11-11T21:21:44Z,Tuesday,21,Satranga,Arijit Singh,Animal,Hindi,Bollywood,272945,False,True,False,False,clickrow,trackdone,0.483,0.491,0.386,88.63,0.562,0.043,0.0,-8.2,77
2,2025-11-11T21:30:06Z,Tuesday,21,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,154082,False,False,False,False,trackdone,trackdone,0.453,0.552,0.51,90.99,0.443,0.058,0.0,-10.33,75
2,2025-11-12T18:16:03Z,Wednesday,18,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,132992,False,False,False,False,trackdone,trackdone,0.468,0.371,0.27,87.67,0.669,0.011,0.0,-9.63,75
2,2025-11-12T20:27:00Z,Wednesday,20,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,227086,False,False,False,False,clickrow,trackdone,0.51,0.455,0.544,87.0,0.471,0.035,0.007,-8.5,79
2,2025-11-13T21:19:51Z,Thursday,21,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,54665,True,False,False,False,trackdone,fwdbtn,0.41,0.3,0.202,72.82,0.795,0.032,0.0,-10.66,61
2,2025-11-14T13:53:59Z,Friday,13,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,138451,False,False,False,False,fwdbtn,trackdone,0.541,0.521,0.45,97.98,0.635,0.037,0.004,-7.51,73
2,2025-11-14T20:18:26Z,Friday,20,Ranjha,B Praak,Shershaah,Hindi,Bollywood,189901,False,True,False,False,clickrow,endplay,0.488,0.434,0.313,85.25,0.537,0.024,0.005,-10.35,83
2,2025-11-14T22:52:01Z,Friday,22,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,244756,False,False,False,False,fwdbtn,trackdone,0.457,0.33,0.549,86.69,0.691,0.048,0.004,-11.58,72
2,2025-11-15T17:37:13Z,Saturday,17,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,189194,False,False,False,False,fwdbtn,trackdone,0.599,0.516,0.598,98.46,0.395,0.067,0.001,-6.36,74
2,2025-11-16T07:24:56Z,Sunday,7,O Maahi,Arijit Singh,Dunki,Hindi,Bollywood,152643,False,True,False,False,appload,trackdone,0.53,0.415,0.32,93.11,0.567,0.033,0.0,-10.13,68
2,2025-11-16T18:16:30Z,Sunday,18,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,163535,False,False,False,False,trackdone,trackdone,0.463,0.405,0.491,80.8,0.809,0.018,0.0,-11.01,64
2,2025-11-16T20:25:37Z,Sunday,20,Brown Munde,AP Dhillon,Brown Munde,Hindi,Punjabi,162755,False,False,False,False,trackdone,trackdone,0.769,0.81,0.664,123.61,0.083,0.134,0.0,-5.2,86
2,2025-11-16T22:15:10Z,Sunday,22,Perfect,Ed Sheeran,Divide,English,Pop,136327,True,True,False,False,trackdone,fwdbtn,0.602,0.387,0.684,101.6,0.423,0.055,0.001,-9.75,85
2,2025-11-17T09:32:18Z,Monday,9,Ranjha,B Praak,Shershaah,Hindi,Bollywood,28098,True,True,False,False,clickrow,fwdbtn,0.495,0.471,0.296,93.5,0.45,0.051,0.0,-9.13,77
2,2025-11-17T20:13:11Z,Monday,20,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,251523,False,False,False,False,trackdone,trackdone,0.718,0.656,0.727,107.28,0.222,0.041,0.003,-6.75,88
2,2025-11-17T20:25:12Z,Monday,20,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,215825,False,False,False,True,fwdbtn,trackdone,0.431,0.389,0.476,82.2,0.683,0.03,0.0,-11.61,61
2,2025-11-17T21:39:50Z,Monday,21,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,147906,False,False,False,False,appload,trackdone,0.487,0.325,0.533,85.11,0.784,0.037,0.0,-11.69,75
2,2025-11-18T22:28:34Z,Tuesday,22,Obsessed,Riar Saab,Obsessed,Hindi,Punjabi,68400,True,False,False,False,trackdone,fwdbtn,0.696,0.675,0.707,120.32,0.077,0.095,0.0,-7.13,70
2,2025-11-19T08:55:13Z,Wednesday,8,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,178737,False,True,False,False,trackdone,trackdone,0.451,0.368,0.427,87.58,0.676,0.028,0.0,-10.53,61
2,2025-11-19T23:50:29Z,Wednesday,23,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,213322,False,True,False,False,trackdone,trackdone,0.649,0.587,0.644,88.94,0.317,0.052,0.0,-7.62,86
2,2025-11-20T08:45:45Z,Thursday,8,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,206994,False,False,False,False,trackdone,trackdone,0.578,0.589,0.705,89.22,0.304,0.036,0.0,-7.3,78
2,2025-11-20T09:23:35Z,Thursday,9,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,218918,False,False,False,True,fwdbtn,trackdone,0.753,0.587,0.668,107.82,0.259,0.039,0.003,-6.41,81
2,2025-11-20T12:45:37Z,Thursday,12,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,102381,True,True,False,False,clickrow,fwdbtn,0.482,0.439,0.337,84.37,0.697,0.028,0.006,-9.94,88
2,2025-11-21T20:26:46Z,Friday,20,Blinding Lights,The Weeknd,After Hours,English,Pop,89979,True,False,False,False,clickrow,fwdbtn,0.758,0.712,0.715,175.43,0.093,0.052,0.009,-4.12,89
2,2025-11-21T23:07:11Z,Friday,23,Obsessed,Riar Saab,Obsessed,Hindi,Punjabi,20353,True,False,False,False,fwdbtn,fwdbtn,0.842,0.715,0.638,111.52,0.008,0.078,0.0,-5.8,68
2,2025-11-21T23:20:47Z,Friday,23,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,250166,False,False,False,False,trackdone,trackdone,0.588,0.549,0.718,102.33,0.33,0.043,0.006,-8.43,79
2,2025-11-22T07:04:50Z,Saturday,7,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,26202,True,True,False,False,backbtn,fwdbtn,0.525,0.473,0.541,86.36,0.504,0.026,0.0,-9.14,78
2,2025-11-22T09:13:26Z,Saturday,9,Sunflower,Post Malone,Hollywoods Bleeding,English,Hip-Hop,19101,True,True,False,False,trackdone,fwdbtn,0.737,0.602,0.818,91.6,0.243,0.068,0.009,-5.23,84
2,2025-11-23T22:23:35Z,Sunday,22,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,99652,True,False,False,False,backbtn,fwdbtn,0.604,0.54,0.734,99.57,0.344,0.032,0.001,-7.89,79
2,2025-11-23T23:49:49Z,Sunday,23,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,136331,False,False,False,False,trackdone,trackdone,0.499,0.312,0.513,84.73,0.642,0.052,0.0,-10.07,72
2,2025-11-25T08:29:22Z,Tuesday,8,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,49889,True,True,False,False,trackdone,fwdbtn,0.52,0.469,0.616,90.72,0.466,0.04,0.0,-6.57,75
2,2025-11-25T09:37:13Z,Tuesday,9,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,28297,True,True,False,False,clickrow,fwdbtn,0.489,0.511,0.692,96.54,0.46,0.042,0.0,-8.32,72
2,2025-11-25T21:26:24Z,Tuesday,21,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,234344,False,False,False,False,trackdone,trackdone,0.502,0.534,0.623,87.25,0.415,0.043,0.005,-9.12,75
2,2025-11-25T23:54:36Z,Tuesday,23,Ranjha,B Praak,Shershaah,Hindi,Bollywood,207202,False,False,False,False,trackdone,trackdone,0.509,0.428,0.359,81.47,0.571,0.011,0.009,-7.29,71
2,2025-11-26T21:12:39Z,Wednesday,21,As It Was,Harry Styles,Harrys House,English,Pop,206721,False,True,False,False,clickrow,trackdone,0.783,0.666,0.77,104.89,0.19,0.026,0.003,-5.59,90
2,2025-11-26T21:49:41Z,Wednesday,21,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,Hindi,Bollywood,112445,True,False,True,True,trackdone,fwdbtn,0.666,0.7,0.838,125.07,0.232,0.036,0.0,-7.53,68
2,2025-11-27T20:39:56Z,Thursday,20,Maan Meri Jaan,King,Champagne Talk,Hindi,Hindi Pop,252072,False,False,False,False,clickrow,trackdone,0.759,0.661,0.646,108.31,0.259,0.053,0.0,-9.04,74
2,2025-11-27T22:44:14Z,Thursday,22,Night Changes,One Direction,FOUR,English,Pop,100269,True,True,False,False,clickrow,fwdbtn,0.514,0.478,0.548,123.26,0.148,0.033,0.001,-8.12,80
2,2025-11-28T23:15:52Z,Friday,23,As It Was,Harry Styles,Harrys House,English,Pop,281352,False,False,False,False,trackdone,trackdone,0.743,0.722,0.748,101.88,0.138,0.047,0.0,-6.87,88
2,2025-11-30T09:28:17Z,Sunday,9,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,204646,False,False,False,False,appload,trackdone,0.4,0.305,0.376,84.24,0.721,0.021,0.0,-11.41,74
2,2025-11-30T12:57:04Z,Sunday,12,Night Changes,One Direction,FOUR,English,Pop,181495,False,False,False,False,clickrow,trackdone,0.524,0.474,0.546,121.6,0.187,0.009,0.0,-7.87,81
2,2025-12-01T18:06:32Z,Monday,18,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,201328,False,False,False,False,trackdone,trackdone,0.658,0.576,0.799,95.86,0.387,0.038,0.0,-10.35,79
2,2025-12-01T20:01:38Z,Monday,20,lovely,Billie Eilish,lovely,English,Pop,257715,False,False,False,False,clickrow,endplay,0.493,0.345,0.199,112.59,0.632,0.037,0.001,-11.19,89
2,2025-12-01T23:20:27Z,Monday,23,Maan Meri Jaan,King,Champagne Talk,Hindi,Hindi Pop,53515,True,False,False,False,clickrow,fwdbtn,0.731,0.562,0.604,100.82,0.189,0.067,0.0,-3.78,81
2,2025-12-02T22:31:24Z,Tuesday,22,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,276592,False,True,False,False,trackdone,trackdone,0.773,0.712,0.621,114.59,0.096,0.118,0.006,-4.61,76
2,2025-12-03T18:03:34Z,Wednesday,18,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,220547,False,False,False,False,trackdone,trackdone,0.629,0.588,0.757,92.88,0.335,0.014,0.001,-7.96,73
2,2025-12-04T00:27:47Z,Thursday,0,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,260002,False,True,False,False,appload,trackdone,0.494,0.482,0.606,87.22,0.451,0.064,0.0,-10.04,84
2,2025-12-04T18:03:06Z,Thursday,18,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,267819,False,True,False,False,trackdone,endplay,0.702,0.686,0.744,105.65,0.281,0.073,0.0,-6.55,82
2,2025-12-04T21:06:56Z,Thursday,21,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,220196,False,True,False,False,fwdbtn,trackdone,0.745,0.729,0.506,121.72,0.165,0.091,0.005,-7.82,77
2,2025-12-05T22:39:03Z,Friday,22,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,143136,False,True,True,False,trackdone,trackdone,0.691,0.592,0.727,108.21,0.258,0.05,0.009,-7.51,76
2,2025-12-06T21:17:49Z,Saturday,21,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,238526,False,True,False,False,trackdone,trackdone,0.692,0.66,0.665,103.47,0.242,0.057,0.0,-5.86,79
2,2025-12-06T21:34:06Z,Saturday,21,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,203512,False,False,False,False,clickrow,trackdone,0.679,0.555,0.745,95.28,0.42,0.071,0.001,-9.2,83
2,2025-12-06T22:30:43Z,Saturday,22,Husn,Anuv Jain,Husn,Hindi,Indie,127110,False,False,False,False,fwdbtn,trackdone,0.463,0.358,0.376,78.36,0.679,0.037,0.0,-10.1,75
2,2025-12-07T12:59:46Z,Sunday,12,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,Hindi,Bollywood,209262,False,True,False,False,trackdone,trackdone,0.684,0.746,0.894,120.53,0.273,0.072,0.0,-8.25,89
2,2025-12-07T18:07:39Z,Sunday,18,Perfect,Ed Sheeran,Divide,English,Pop,162055,False,True,False,False,clickrow,endplay,0.628,0.538,0.71,105.66,0.413,0.02,0.0,-8.87,86
2,2025-12-08T12:53:59Z,Monday,12,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,224454,False,True,False,False,trackdone,trackdone,0.659,0.593,0.651,96.79,0.441,0.062,0.005,-9.04,76
2,2025-12-09T13:02:24Z,Tuesday,13,Husn,Anuv Jain,Husn,Hindi,Indie,153411,False,False,False,False,clickrow,trackdone,0.409,0.292,0.431,82.03,0.823,0.028,0.0,-12.21,66
2,2025-12-09T17:51:01Z,Tuesday,17,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,229646,False,False,False,False,trackdone,trackdone,0.728,0.68,0.759,113.95,0.042,0.113,0.002,-8.01,76
2,2025-12-09T21:41:18Z,Tuesday,21,Soulmate,Badshah,Ek Tha Raja,Hindi,Hindi Pop,273382,False,True,False,False,trackdone,trackdone,0.708,0.699,0.817,109.01,0.225,0.1,0.0,-4.76,70
2,2025-12-10T09:56:50Z,Wednesday,9,Ranjha,B Praak,Shershaah,Hindi,Bollywood,228654,False,True,False,False,trackdone,trackdone,0.523,0.476,0.389,83.05,0.571,0.031,0.0,-9.44,75
2,2025-12-10T17:17:20Z,Wednesday,17,Blinding Lights,The Weeknd,After Hours,English,Pop,244374,False,True,False,False,trackdone,trackdone,0.815,0.713,0.785,172.61,0.0,0.019,0.0,-4.11,95
2,2025-12-12T00:32:12Z,Friday,0,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,165676,False,True,False,False,trackdone,trackdone,0.671,0.537,0.779,95.16,0.448,0.042,0.0,-9.68,82
2,2025-12-12T21:57:46Z,Friday,21,Kho Gaye Hum Kahan,Jasleen Royal,Baar Baar Dekho,Hindi,Bollywood,127038,False,False,False,False,clickrow,endplay,0.564,0.524,0.564,91.01,0.48,0.063,0.0,-11.41,72
2,2025-12-13T21:43:35Z,Saturday,21,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,57261,True,False,False,False,fwdbtn,fwdbtn,0.588,0.59,0.698,100.43,0.395,0.025,0.0,-7.17,84
2,2025-12-13T22:09:57Z,Saturday,22,lovely,Billie Eilish,lovely,English,Pop,140837,True,True,False,False,appload,fwdbtn,0.458,0.269,0.308,119.57,0.61,0.024,0.0,-8.86,88
2,2025-12-14T08:11:29Z,Sunday,8,As It Was,Harry Styles,Harrys House,English,Pop,13341,True,True,False,True,clickrow,fwdbtn,0.73,0.634,0.728,106.09,0.078,0.035,0.0,-5.04,84
2,2025-12-14T18:41:03Z,Sunday,18,Night Changes,One Direction,FOUR,English,Pop,151391,True,False,False,False,clickrow,fwdbtn,0.531,0.459,0.517,123.92,0.184,0.039,0.002,-8.6,73
2,2025-12-14T22:45:11Z,Sunday,22,Maan Meri Jaan,King,Champagne Talk,Hindi,Hindi Pop,205423,False,True,False,False,trackdone,trackdone,0.712,0.63,0.664,111.06,0.168,0.051,0.0,-8.31,75
2,2025-12-15T09:57:26Z,Monday,9,Obsessed,Riar Saab,Obsessed,Hindi,Punjabi,95474,True,True,False,False,appload,fwdbtn,0.801,0.699,0.63,117.66,0.066,0.096,0.0,-6.02,71
2,2025-12-15T20:10:31Z,Monday,20,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,220857,False,False,False,False,trackdone,endplay,0.643,0.642,0.67,83.14,0.277,0.059,0.0,-7.95,79
2,2025-12-16T08:46:03Z,Tuesday,8,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,184576,False,False,False,False,trackdone,endplay,0.646,0.536,0.743,95.34,0.412,0.044,0.0,-8.36,76
2,2025-12-16T22:15:28Z,Tuesday,22,Apna Bana Le,Arijit Singh,Bhediya,Hindi,Bollywood,142798,True,False,False,False,trackdone,fwdbtn,0.573,0.589,0.656,88.57,0.409,0.022,0.0,-8.51,77
2,2025-12-16T22:19:43Z,Tuesday,22,Agar Tum Saath Ho,Alka Yagnik,Tamasha,Hindi,Bollywood,232643,False,True,False,False,trackdone,trackdone,0.474,0.388,0.293,74.36,0.61,0.028,0.006,-10.1,79
2,2025-12-16T22:58:51Z,Tuesday,22,Ilahi,Arijit Singh,Yeh Jawaani Hai Deewani,Hindi,Bollywood,149155,True,False,False,False,trackdone,fwdbtn,0.656,0.756,0.758,129.93,0.136,0.034,0.002,-7.59,83
2,2025-12-17T01:42:05Z,Wednesday,1,Tum Se Hi,Mohit Chauhan,Jab We Met,Hindi,Bollywood,86312,True,True,True,False,fwdbtn,fwdbtn,0.495,0.472,0.595,76.53,0.451,0.025,0.0,-10.25,74
2,2025-12-17T08:01:47Z,Wednesday,8,Softly,Karan Aujla,Making Memories,Hindi,Punjabi,189153,False,False,False,False,fwdbtn,trackdone,0.76,0.675,0.617,118.34,0.112,0.099,0.004,-4.65,76
2,2025-12-17T20:10:06Z,Wednesday,20,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,156758,False,False,False,False,trackdone,trackdone,0.604,0.606,0.732,90.04,0.256,0.026,0.003,-7.51,77
2,2025-12-18T01:51:54Z,Thursday,1,Heeriye,Jasleen Royal,Heeriye,Hindi,Hindi Pop,169292,False,True,False,False,clickrow,trackdone,0.687,0.525,0.77,92.07,0.335,0.036,0.002,-7.71,81
2,2025-12-18T18:44:01Z,Thursday,18,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,245502,False,False,True,False,fwdbtn,trackdone,0.737,0.565,0.778,99.35,0.218,0.073,0.001,-6.82,88
2,2025-12-19T12:42:38Z,Friday,12,Satranga,Arijit Singh,Animal,Hindi,Bollywood,217909,False,False,False,False,trackdone,trackdone,0.517,0.43,0.359,89.27,0.468,0.024,0.0,-10.55,73
2,2025-12-21T00:34:41Z,Sunday,0,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,183432,False,False,False,False,fwdbtn,endplay,0.618,0.558,0.751,97.88,0.339,0.041,0.002,-7.79,77
2,2025-12-21T23:08:38Z,Sunday,23,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,254009,False,True,False,False,trackdone,endplay,0.507,0.339,0.505,74.99,0.703,0.026,0.0,-10.78,64
2,2025-12-22T00:59:57Z,Monday,0,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,174224,False,True,False,False,trackdone,trackdone,0.481,0.313,0.429,78.23,0.691,0.056,0.002,-11.98,74
2,2025-12-22T13:11:09Z,Monday,13,Kesariya,Arijit Singh,Brahmastra,Hindi,Bollywood,133335,False,False,True,False,trackdone,trackdone,0.602,0.55,0.723,94.71,0.31,0.03,0.001,-6.73,76
2,2025-12-22T18:20:49Z,Monday,18,Raabta,Arijit Singh,Agent Vinod,Hindi,Bollywood,46193,True,True,False,False,trackdone,fwdbtn,0.601,0.527,0.648,95.94,0.388,0.019,0.0,-8.46,79
2,2025-12-23T08:22:45Z,Tuesday,8,Jo Tum Mere Ho,Anuv Jain,Jo Tum Mere Ho,Hindi,Indie,147197,False,False,False,False,trackdone,trackdone,0.43,0.294,0.589,92.92,0.648,0.038,0.002,-11.78,67
2,2025-12-23T13:39:53Z,Tuesday,13,Perfect,Ed Sheeran,Divide,English,Pop,50422,True,False,False,False,fwdbtn,fwdbtn,0.602,0.483,0.692,87.73,0.384,0.046,0.003,-9.1,75
2,2025-12-23T13:54:58Z,Tuesday,13,Chaleya,Arijit Singh,Jawan,Hindi,Bollywood,27848,True,False,False,False,fwdbtn,fwdbtn,0.669,0.704,0.715,104.43,0.283,0.051,0.001,-6.23,88
2,2025-12-23T20:10:38Z,Tuesday,20,Heat Waves,Glass Animals,Dreamland,English,Indie,55490,True,False,False,False,trackdone,fwdbtn,0.778,0.672,0.545,88.98,0.062,0.082,0.0,-6.54,82
2,2025-12-23T20:46:47Z,Tuesday,20,Someone You Loved,Lewis Capaldi,Divinely Uninspired,English,Pop,217862,False,False,False,False,trackdone,trackdone,0.526,0.425,0.371,103.57,0.666,0.032,0.0,-10.5,79
2,2025-12-23T21:24:13Z,Tuesday,21,Perfect,Ed Sheeran,Divide,English,Pop,151635,True,False,False,False,backbtn,fwdbtn,0.632,0.478,0.701,92.71,0.466,0.054,0.011,-7.76,87
2,2025-12-23T21:36:30Z,Tuesday,21,Ranjha,B Praak,Shershaah,Hindi,Bollywood,192988,False,True,False,True,trackdone,trackdone,0.562,0.499,0.347,86.44,0.48,0.059,0.004,-10.07,70
2,2025-12-24T17:44:39Z,Wednesday,17,Phir Le Aaya Dil,Arijit Singh,Barfi!,Hindi,Bollywood,276381,False,False,False,False,fwdbtn,trackdone,0.422,0.376,0.267,75.82,0.732,0.042,0.005,-14.0,63
